  dataset        a        v       t0      st0  penalty      fit     time   method
 subj_62_trials_50   0.7143   1.1529   0.3064   0.0001   0.0000 -29.6040   0.0280       ML
 subj_62_trials_60   1.6530   2.5345   0.3090   0.1160   0.0000 -16.8339   0.0910       ML
 subj_63_trials_10   0.5719   3.7963   0.3251   0.0819   0.0000 -13.1532   0.0140       ML
 subj_63_trials_20   1.5661   1.0535   0.3249   0.0001   0.0000  12.8482   0.0150       ML
 subj_63_trials_30   0.8873   0.9322   0.3256   0.0001   0.0000  -4.9432   0.0210       ML
 subj_63_trials_40   1.1391   5.0889   0.3592   0.1541   0.0000 -46.3081   0.0780       ML
 subj_63_trials_50   0.9148   4.0796   0.3503   0.1538   0.0000 -49.8756   0.0980       ML
 subj_63_trials_60   1.0863   1.6885   0.3045   0.0001   0.0000 -11.9365   0.0390       ML
 subj_64_trials_10   0.6726   3.2295   0.3347   0.1132   0.0000  -9.9164   0.0190       ML
 subj_64_trials_20   0.9196   0.2077   0.3108   0.0001   0.0000   1.6041   0.0140       ML
 subj_64_trials_30   0.5380   0.4880   0.3070   0.0000   0.0000 -31.2021   0.0140       ML
 subj_64_trials_40   1.4109   1.7132   0.3080   0.0001   0.0000   2.1227   0.0260       ML
 subj_64_trials_50   1.2884   2.8942   0.3282   0.0000   0.0000 -33.6703   0.0290       ML
 subj_64_trials_60   1.5637   2.4637   0.3396   0.0001   0.0000 -19.8025   0.0360       ML
 subj_65_trials_10   1.5650   5.3590   0.3057   0.0000   0.0000 -13.7919   0.0070       ML
 subj_65_trials_20   1.6068   1.7990   0.3451   0.2924   0.0000   5.0146   0.0590       ML
 subj_65_trials_30   0.7951   1.9523   0.3073   0.0000   0.0000 -20.3173   0.0170       ML
 subj_65_trials_40   0.6996   0.5571   0.3065   0.0001   0.0000 -20.2168   0.0200       ML
 subj_65_trials_50   1.4459   3.6962   0.3143   0.0003   0.0000 -46.6030   0.0320       ML
 subj_65_trials_60   1.5281   3.7458   0.3012   0.0001   0.0000 -54.9376   0.0410       ML
 subj_66_trials_10   0.8801   0.9088   0.3078   0.0000   0.0000  -1.3089   0.0070       ML
 subj_66_trials_20   0.6183   1.3129   0.3067   0.0000   0.0000 -17.2001   0.0100       ML
 subj_66_trials_30   0.5764   3.1135   0.3031   0.0000   0.0000 -43.0399   0.0160       ML
 subj_66_trials_40   1.0724   5.1243   0.3610   0.1491   0.0000 -47.6130   0.0800       ML
 subj_66_trials_50   1.1955   5.0298   0.2946   0.0000   0.0000 -73.4737   0.0220       ML
 subj_66_trials_60   1.4688   3.8957   0.3011   0.0001   0.0000 -59.6625   0.0380       ML
 subj_67_trials_10   1.0815   2.0081   0.3898   0.2927   0.0000  -0.4132   0.0310       ML
 subj_67_trials_20   1.2390   3.4071   0.3049   0.0000   0.0000 -18.4204   0.0090       ML
 subj_67_trials_30   1.2454   4.6082   0.2930   0.0000   0.0000 -39.8662   0.0120       ML
 subj_67_trials_40   0.7145   0.6872   0.3066   0.0000   0.0000 -19.3182   0.0210       ML
 subj_67_trials_50   0.5540   2.4122   0.3027   0.0000   0.0000 -64.9717   0.0250       ML
 subj_67_trials_60   0.7674   3.3561   0.3046   0.0000   0.0000 -74.6213   0.0310       ML
 subj_68_trials_10   0.5180   4.1941   0.3205   0.0671   0.0000 -15.1598   0.0120       ML
 subj_68_trials_20   1.1945   2.4191   0.4392   0.3951   0.0000  -1.2943   0.0730       ML
 subj_68_trials_30   0.6251   1.0828   0.3132   0.0000   0.0000 -24.6118   0.0170       ML
 subj_68_trials_40   1.1113   4.3013   0.3353   0.0806   0.0000 -47.9199   0.0500       ML
 subj_68_trials_50   1.7665   2.3035   0.3167   0.1684   0.0000  -4.2087   0.1090       ML
 subj_68_trials_60   1.1658   3.6212   0.3163   0.0001   0.0000 -62.3980   0.0460       ML
 subj_69_trials_10   1.3110   4.6236   0.3352   0.0000   0.0000 -12.9482   0.0080       ML
 subj_69_trials_20   0.8349   3.3308   0.3007   0.0000   0.0000 -23.1733   0.0110       ML
 subj_69_trials_30   1.3399   2.5243   0.3494   0.1847   0.0000  -9.8942   0.0670       ML
 subj_69_trials_40   1.3395   3.5692   0.3512   0.1169   0.0000 -32.9941   0.0640       ML
 subj_69_trials_50   1.6395   2.1232   0.2829   0.0001   0.0000  -4.8899   0.0280       ML
 subj_69_trials_60   0.9415   1.6555   0.3063   0.0001   0.0000 -20.7126   0.0370       ML
 subj_6_trials_10   2.3396   4.6635   0.2914   0.1677   0.0000  -7.8539   0.0320       ML
 subj_6_trials_20   0.7606   3.5561   0.2929   0.0000   0.0000 -26.1646   0.0120       ML
 subj_6_trials_30   1.0090   0.6729   0.3345   0.0001   0.0000   4.1439   0.0190       ML
 subj_6_trials_40   0.5944   3.1508   0.3024   0.0000   0.0000 -56.5267   0.0220       ML
 subj_6_trials_50   0.7322   5.0964   0.3323   0.0987   0.0000 -72.1114   0.0750       ML
 subj_6_trials_60   1.1707   2.9233   0.3267   0.0502   0.0000 -43.3993   0.0590       ML
 subj_70_trials_10   0.6298   0.6100   0.3049   0.0000   0.0000  -6.9546   0.0060       ML
 subj_70_trials_20   1.1519   5.3058   0.3479   0.1292   0.0000 -25.3461   0.0350       ML
 subj_70_trials_30   1.1385   5.1327   0.3883   0.1899   0.0000 -32.0600   0.0670       ML
 subj_70_trials_40   0.7613   2.1827   0.3033   0.0000   0.0000 -32.5141   0.0230       ML
 subj_70_trials_50   0.8130   4.2811   0.2958   0.0000   0.0000 -75.0279   0.0260       ML
 subj_70_trials_60   0.6724   2.3155   0.3032   0.0002   0.0000 -61.1247   0.0320       ML
 subj_71_trials_10   1.4718   0.5427   0.3217   0.0001   0.0000   8.9778   0.0070       ML
 subj_71_trials_20   0.7430   3.7435   0.3005   0.0000   0.0000 -27.8420   0.0110       ML
 subj_71_trials_30   1.7323   3.3134   0.2865   0.0002   0.0000 -20.0704   0.0250       ML
 subj_71_trials_40   1.4632   2.4345   0.3768   0.2646   0.0000  -6.1214   0.1100       ML
 subj_71_trials_50   1.2751   2.7263   0.2896   0.0002   0.0000 -30.0267   0.0280       ML
 subj_71_trials_60   1.4364   2.9735   0.3129   0.0001   0.0000 -38.4268   0.0430       ML
 subj_72_trials_10   1.2458   0.6413   0.3155   0.0001   0.0000   5.6418   0.0060       ML
 subj_72_trials_20   1.2801   2.2578   0.4598   0.4538   0.0000   1.4722   0.0930       ML
 subj_72_trials_30   1.4407   0.8022   0.3602   0.0000   0.0000  20.4618   0.0240       ML
 subj_72_trials_40   0.8540   4.0102   0.3125   0.0000   0.0000 -55.2711   0.0210       ML
 subj_72_trials_50   0.8141   3.5331   0.2986   0.0000   0.0000 -62.3953   0.0260       ML
 subj_72_trials_60   1.1668   2.0677   0.3025   0.0003   0.0000 -20.3093   0.0390       ML
 subj_73_trials_10   1.4080   1.4484   0.3131   0.0000   0.0000   2.4551   0.0080       ML
 subj_73_trials_20   1.0564   4.3059   0.2925   0.0000   0.0000 -26.8470   0.0090       ML
 subj_73_trials_30   0.6743   2.3017   0.3053   0.0000   0.0000 -30.2016   0.0170       ML
 subj_73_trials_40   0.8029   1.3132   0.3082   0.0000   0.0000 -17.2236   0.0200       ML
 subj_73_trials_50   1.0890   4.9110   0.3371   0.1083   0.0000 -63.4454   0.0650       ML
 subj_73_trials_60   1.1740   4.6046   0.3369   0.0928   0.0000 -72.8328   0.0720       ML
 subj_74_trials_10   0.5917   1.3528   0.3035   0.0000   0.0000  -9.2445   0.0060       ML
 subj_74_trials_20   0.9345  -0.0001   0.3114   0.0001   0.0000   2.4230   0.0150       ML
 subj_74_trials_30   1.1786   5.4838   0.2893   0.0000   0.0000 -47.8822   0.0130       ML
 subj_74_trials_40   1.3404   1.2431   0.3030   0.0001   0.0000  12.5501   0.0300       ML
 subj_74_trials_50   0.8638   4.3204   0.3449   0.1372   0.0000 -55.6008   0.0880       ML
 subj_74_trials_60   0.7129   3.7948   0.2999   0.0001   0.0000 -86.3811   0.0250       ML
 subj_75_trials_10   1.1037   0.7246   0.3122   0.0001   0.0000   3.2217   0.0060       ML
 subj_75_trials_20   0.9178   1.1434   0.3131   0.0001   0.0000  -3.1119   0.0130       ML
 subj_75_trials_30   1.5321   2.1296   0.3737   0.3115   0.0000   1.9080   0.0990       ML
 subj_75_trials_40   1.3379   4.1078   0.3949   0.2320   0.0000 -29.9169   0.1140       ML
 subj_75_trials_50   1.8112   3.3138   0.2973   0.0003   0.0000 -31.9406   0.0430       ML
 subj_75_trials_60   0.7378   1.3241   0.3050   0.0000   0.0000 -34.5948   0.0360       ML
 subj_76_trials_10   1.7711   4.7310   0.3074   0.0000   0.0000 -11.3057   0.0060       ML
 subj_76_trials_20   0.9982   2.7096   0.2877   0.0000   0.0000 -15.2880   0.0120       ML
 subj_76_trials_30   1.2522   4.0321   0.3575   0.1730   0.0000 -25.6262   0.0620       ML
 subj_76_trials_40   0.6334   3.3170   0.3019   0.0001   0.0000 -55.7767   0.0180       ML
 subj_76_trials_50   1.8037   3.3270   0.2974   0.0000   0.0000 -32.3409   0.0420       ML
 subj_76_trials_60   1.4918   2.5812   0.3357   0.0001   0.0000 -25.4226   0.0420       ML
 subj_77_trials_10   1.4693   0.5440   0.3217   0.0002   0.0000   8.9471   0.0080       ML
 subj_77_trials_20   0.6907   0.2776   0.3060   0.0000   0.0000  -9.9228   0.0110       ML
 subj_77_trials_30   1.1995   3.9098   0.3398   0.0970   0.0000 -30.6961   0.0380       ML
 subj_77_trials_40   0.9456   2.2227   0.3042   0.0000   0.0000 -23.7689   0.0280       ML
 subj_77_trials_50   1.9159   1.4269   0.2943   0.0001   0.0000  25.6499   0.0410       ML
 subj_77_trials_60   0.7904   5.2033   0.3045   0.0347   0.0000 -102.3830   0.0470       ML
 subj_78_trials_10   0.7085   1.1282   0.3050   0.0000   0.0000  -5.6417   0.0060       ML
 subj_78_trials_20   1.5225   0.6891   0.3362   0.0001   0.0000  17.1476   0.0160       ML
 subj_78_trials_30   1.2843   0.9014   0.3478   0.0001   0.0000  13.5814   0.0230       ML
 subj_78_trials_40   0.7254   0.8236   0.3084   0.0000   0.0000 -19.4163   0.0210       ML
 subj_78_trials_50   0.6893   5.3706   0.3509   0.1007   0.0000 -74.9861   0.0720       ML
 subj_78_trials_60   1.2538   1.4626   0.3061   0.0000   0.0000   5.3048   0.0510       ML
 subj_79_trials_10   0.7291   2.9783   0.3409   0.1331   0.0000  -8.2975   0.0190       ML
 subj_79_trials_20   1.4446   2.9224   0.3067   0.0001   0.0000 -12.2825   0.0110       ML
 subj_79_trials_30   1.6887   1.4873   0.3132   0.0002   0.0000  11.0772   0.0220       ML
 subj_79_trials_40   1.2113   3.7831   0.3380   0.0000   0.0000 -43.1965   0.0190       ML
 subj_79_trials_50   0.6288   1.3089   0.3050   0.0000   0.0000 -42.3554   0.0250       ML
 subj_79_trials_60   1.3789   2.9946   0.3155   0.1168   0.0000 -35.0047   0.0990       ML
 subj_7_trials_10   1.3985   3.1182   0.3020   0.0001   0.0000  -7.1992   0.0050       ML
 subj_7_trials_20   1.4245   4.2917   0.3731   0.1975   0.0000 -16.8602   0.0490       ML
 subj_7_trials_30   0.5207   2.2297   0.3079   0.0001   0.0000 -40.5737   0.0150       ML
 subj_7_trials_40   0.7844   3.0800   0.3025   0.0000   0.0000 -44.8404   0.0230       ML
 subj_7_trials_50   1.1885   3.1374   0.3240   0.0000   0.0000 -41.7289   0.0280       ML
 subj_7_trials_60   1.5651   2.6270   0.3177   0.1354   0.0000 -20.3550   0.1110       ML
 subj_80_trials_10   1.3958   0.2750   0.3240   0.0001   0.0000   8.9613   0.0090       ML
 subj_80_trials_20   1.4426   4.2382   0.3749   0.2024   0.0000 -16.3614   0.0520       ML
 subj_80_trials_30   1.4046   1.1040   0.3229   0.0000   0.0000  13.8688   0.0200       ML
 subj_80_trials_40   1.0512   0.5688   0.3176   0.0001   0.0000  10.2820   0.0250       ML
 subj_80_trials_50   1.6911   3.6753   0.2963   0.0000   0.0000 -41.0116   0.0520       ML
 subj_80_trials_60   0.6001   1.1181   0.3039   0.0000   0.0000 -53.3522   0.0290       ML
 subj_81_trials_10   0.6428   2.0087   0.3025   0.0000   0.0000  -9.5115   0.0060       ML
 subj_81_trials_20   1.2173   2.3741   0.4446   0.4104   0.0000  -0.5352   0.0820       ML
 subj_81_trials_30   0.6207   1.8652   0.3112   0.0000   0.0000 -30.0462   0.0170       ML
 subj_81_trials_40   1.3781   3.7288   0.3588   0.1912   0.0000 -28.5048   0.0830       ML
 subj_81_trials_50   1.2477   1.2965   0.3076   0.0003   0.0000   9.1940   0.0400       ML
 subj_81_trials_60   1.3343   3.7894   0.3416   0.0499   0.0000 -59.1953   0.0470       ML
 subj_82_trials_10   1.5148   1.3443   0.3155   0.0003   0.0000   3.9329   0.0090       ML
 subj_82_trials_20   0.5126   5.6371   0.3254   0.0726   0.0000 -35.1937   0.0230       ML
 subj_82_trials_30   1.1852   5.0476   0.2986   0.0000   0.0000 -44.4011   0.0150       ML
 subj_82_trials_40   0.7334   0.8159   0.3085   0.0000   0.0000 -18.5574   0.0250       ML
 subj_82_trials_50   0.8100   1.5095   0.3063   0.0000   0.0000 -24.5272   0.0300       ML
 subj_82_trials_60   1.6023   4.2582   0.2852   0.0002   0.0000 -63.2022   0.0440       ML
 subj_83_trials_10   0.8994   2.4142   0.3621   0.2024   0.0000  -4.0995   0.0260       ML
 subj_83_trials_20   0.6672   4.3147   0.3421   0.1163   0.0000 -24.9706   0.0320       ML
 subj_83_trials_30   0.9594   2.2109   0.3076   0.0000   0.0000 -17.3949   0.0180       ML
 subj_83_trials_40   1.3042   4.2138   0.3902   0.2205   0.0000 -31.9544   0.0930       ML
 subj_83_trials_50   0.8819   1.3861   0.3075   0.0001   0.0000 -16.0198   0.0280       ML
 subj_83_trials_60   1.6795   1.6135   0.2994   0.0004   0.0000  16.4050   0.0450       ML
 subj_84_trials_10   1.3523   4.4106   0.3367   0.0000   0.0000 -12.1192   0.0060       ML
 subj_84_trials_20   1.3007   4.6990   0.3610   0.1647   0.0000 -20.4878   0.0400       ML
 subj_84_trials_30   1.0425   5.6049   0.3741   0.1592   0.0000 -37.3417   0.0580       ML
 subj_84_trials_40   1.7728   1.5766   0.3026   0.0005   0.0000  13.5876   0.0330       ML
 subj_84_trials_50   0.6432   3.3632   0.3005   0.0000   0.0000 -70.3099   0.0270       ML
 subj_84_trials_60   1.4010   3.6875   0.3154   0.0001   0.0000 -56.9498   0.0340       ML
 subj_85_trials_10   0.5915   3.4453   0.3023   0.0000   0.0000 -14.8795   0.0070       ML
 subj_85_trials_20   0.7131   0.5466   0.3102   0.0000   0.0000  -9.3595   0.0120       ML
 subj_85_trials_30   0.9044   3.7389   0.3225   0.0842   0.0000 -33.4778   0.0390       ML
 subj_85_trials_40   1.2831   3.7295   0.3469   0.1069   0.0000 -36.4932   0.0550       ML
 subj_85_trials_50   1.1734   1.1389   0.3119   0.0002   0.0000  10.0813   0.0340       ML
 subj_85_trials_60   0.6871   2.6683   0.3018   0.0000   0.0000 -66.8724   0.0340       ML
 subj_86_trials_10   0.5547   1.4420   0.3031   0.0000   0.0000 -10.5338   0.0050       ML
 subj_86_trials_20   1.6787   3.0390   0.2894   0.0001   0.0000 -11.4050   0.0140       ML
 subj_86_trials_30   1.3316   0.7416   0.3549   0.0001   0.0000  17.7693   0.0220       ML
 subj_86_trials_40   1.4887   2.4101   0.3630   0.2350   0.0000  -6.8681   0.1000       ML
 subj_86_trials_50   1.6617   2.0948   0.2825   0.0002   0.0000  -3.5317   0.0330       ML
 subj_86_trials_60   1.0140   3.7814   0.3800   0.1724   0.0000 -50.6799   0.1360       ML
 subj_87_trials_10   0.7468   0.5152   0.3069   0.0000   0.0000  -3.5460   0.0050       ML
 subj_87_trials_20   0.4927   5.8595   0.3238   0.0673   0.0000 -36.6779   0.0240       ML
 subj_87_trials_30   1.0765   4.7355   0.3053   0.0000   0.0000 -43.7719   0.0120       ML
 subj_87_trials_40   1.2339   2.6118   0.2869   0.0000   0.0000 -22.4745   0.0250       ML
 subj_87_trials_50   1.1239   0.7320   0.3159   0.0001   0.0000  15.7324   0.0340       ML
 subj_87_trials_60   0.9881   3.1436   0.2968   0.0000   0.0000 -57.7229   0.0320       ML
 subj_88_trials_10   0.6606  -0.0013   0.3062   0.0000   0.0000  -5.5003   0.0060       ML
 subj_88_trials_20   1.1737   4.6339   0.2954   0.0000   0.0000 -27.4184   0.0090       ML
 subj_88_trials_30   1.1011   2.6814   0.2880   0.0001   0.0000 -20.2539   0.0150       ML
 subj_88_trials_40   0.8867   1.0511   0.3108   0.0001   0.0000  -7.4560   0.0240       ML
 subj_88_trials_50   1.0748   1.7862   0.3018   0.0000   0.0000 -12.6430   0.0290       ML
 subj_88_trials_60   1.3746   3.6469   0.3469   0.0581   0.0000 -54.6245   0.0560       ML
 subj_89_trials_10   1.1378   0.7043   0.3130   0.0000   0.0000   3.8317   0.0060       ML
 subj_89_trials_20   1.7628   2.8957   0.2883   0.0000   0.0000  -9.4621   0.0120       ML
 subj_89_trials_30   0.8201   3.9756   0.3197   0.0779   0.0000 -36.8177   0.0380       ML
 subj_89_trials_40   1.1289   2.8533   0.2890   0.0001   0.0000 -29.5714   0.0190       ML
 subj_89_trials_50   0.8830   3.9421   0.2950   0.0000   0.0000 -66.7675   0.0250       ML
 subj_89_trials_60   0.6140   2.5381   0.3027   0.0000   0.0000 -72.0124   0.0300       ML
 subj_8_trials_10   1.5520   1.3138   0.3159   0.0003   0.0000   4.4013   0.0080       ML
 subj_8_trials_20   0.7774   0.5019   0.3122   0.0000   0.0000  -5.9103   0.0120       ML
 subj_8_trials_30   0.5980   3.5473   0.3029   0.0000   0.0000 -45.7470   0.0160       ML
 subj_8_trials_40   0.7142   1.3050   0.3070   0.0000   0.0000 -24.7736   0.0240       ML
 subj_8_trials_50   1.3989   3.8402   0.3331   0.0911   0.0000 -46.0731   0.0700       ML
 subj_8_trials_60   0.7268   3.3117   0.3010   0.0000   0.0000 -76.9809   0.0350       ML
 subj_90_trials_10   1.3281   1.6384   0.3525   0.3027   0.0000   2.5602   0.0310       ML
 subj_90_trials_20   1.2800   3.2984   0.3053   0.0001   0.0000 -17.1115   0.0110       ML
 subj_90_trials_30   0.7911   0.3295   0.3185   0.0000   0.0000  -7.5792   0.0170       ML
 subj_90_trials_40   1.7965   3.6822   0.2862   0.0000   0.0000 -31.4249   0.0340       ML
 subj_90_trials_50   1.8133   1.0597   0.3051   0.0004   0.0000  39.6321   0.0380       ML
 subj_90_trials_60   1.5545   4.6248   0.2832   0.0000   0.0000 -71.0553   0.0350       ML
 subj_91_trials_10   0.6920   3.1466   0.3686   0.1483   0.0000  -8.4657   0.0190       ML
 subj_91_trials_20   1.4883   1.8177   0.2728   0.0001   0.0000   0.6875   0.0150       ML
 subj_91_trials_30   1.2086   5.3395   0.2888   0.0000   0.0000 -46.3035   0.0120       ML
 subj_91_trials_40   1.7781   1.5707   0.3029   0.0002   0.0000  13.8707   0.0330       ML
 subj_91_trials_50   0.6803   4.0140   0.2993   0.0001   0.0000 -77.8372   0.0240       ML
 subj_91_trials_60   1.8055   3.9765   0.2774   0.0001   0.0000 -52.9976   0.0580       ML
 subj_92_trials_10   1.6634   0.4803   0.3276   0.0001   0.0000  11.4228   0.0090       ML
 subj_92_trials_20   0.8099   3.5689   0.3116   0.0746   0.0000 -22.3737   0.0240       ML
 subj_92_trials_30   0.8620   0.4555   0.3216   0.0000   0.0000  -3.0093   0.0160       ML
 subj_92_trials_40   0.7018   5.0026   0.3271   0.0893   0.0000 -58.8434   0.0540       ML
 subj_92_trials_50   0.9392   3.3826   0.3306   0.0943   0.0000 -48.0561   0.0720       ML
 subj_92_trials_60   1.3344   4.2697   0.3587   0.1663   0.0000 -55.2263   0.1170       ML
 subj_93_trials_10   0.9364   0.8549   0.3088   0.0000   0.0000  -0.0753   0.0060       ML
 subj_93_trials_20   0.5655   1.4358   0.3056   0.0000   0.0000 -20.7700   0.0100       ML
 subj_93_trials_30   0.7966   4.2583   0.3040   0.0420   0.0000 -42.9128   0.0260       ML
 subj_93_trials_40   1.1224   0.5328   0.3201   0.0000   0.0000  15.5097   0.0270       ML
 subj_93_trials_50   1.8969   2.8220   0.3244   0.0002   0.0000 -19.5527   0.0300       ML
 subj_93_trials_60   0.8483   2.3730   0.3024   0.0000   0.0000 -47.2038   0.0350       ML
 subj_94_trials_10   1.4767   5.6739   0.3052   0.0000   0.0000 -14.9407   0.0050       ML
 subj_94_trials_20   0.9839   4.2930   0.3028   0.0000   0.0000 -27.6484   0.0090       ML
 subj_94_trials_30   0.7536   2.8157   0.3047   0.0001   0.0000 -31.8711   0.0160       ML
 subj_94_trials_40   0.9105   1.0238   0.3113   0.0001   0.0000  -5.3529   0.0240       ML
 subj_94_trials_50   1.4055   2.2409   0.3575   0.2016   0.0000  -7.2616   0.1200       ML
 subj_94_trials_60   1.1125   0.8827   0.3139   0.0001   0.0000  14.2568   0.0380       ML
 subj_95_trials_10   1.5235   3.2929   0.2756   0.0001   0.0000  -7.4202   0.0080       ML
